,Customer ID,Order ID,Product ID,Sales,Quantity,Discount,Profit
8955,HG-14965,CA-2014-126480,OFF-PA-10004610,8.56,2,0.0,3.852
8956,JH-15430,CA-2017-105620,FUR-FU-10004963,21.0,3,0.2,5.775
8957,JH-15430,CA-2017-105620,TEC-MA-10004626,120.0,2,0.5,-7.2
8958,RO-19780,CA-2017-150266,TEC-PH-10003437,299.96,5,0.2,37.495
8959,RO-19780,CA-2017-150266,OFF-AP-10002867,67.84,5,0.8,-179.776
8960,RO-19780,CA-2017-150266,FUR-CH-10002126,853.93,5,0.3,-24.398
8961,RO-19780,CA-2017-150266,OFF-AR-10001761,18.688,4,0.2,3.7376
8962,LW-17125,CA-2016-157280,FUR-FU-10004665,273.96,2,0.0,71.2296
8963,LW-17125,CA-2016-157280,TEC-AC-10000057,89.97,3,0.0,18.8937
8964,LW-17125,CA-2016-157280,FUR-FU-10003806,756.8,5,0.0,75.68
8965,CC-12370,CA-2017-106691,OFF-BI-10000145,1.248,2,0.8,-1.9344
8966,JP-16135,CA-2016-134180,TEC-AC-10000892,72.0,1,0.2,14.4
8967,JP-16135,CA-2016-134180,FUR-CH-10004886,470.155,7,0.3,-13.433
8968,DD-13570,CA-2014-166730,OFF-ST-10002554,39.128,1,0.2,-8.8038
8969,ES-14080,CA-2017-157469,OFF-AR-10001662,19.728,9,0.2,1.7262
8970,ES-14080,CA-2017-157469,TEC-PH-10004531,151.188,2,0.4,-25.198
8971,MV-17485,CA-2017-122308,FUR-CH-10000665,271.764,2,0.1,60.392
8972,RD-19900,US-2014-149034,TEC-AC-10003023,47.496,1,0.2,-1.1874
8973,RL-19615,CA-2017-159226,FUR-BO-10004709,344.981,7,0.15,28.4102
8974,JP-15460,CA-2017-156622,OFF-PA-10000477,36.288,7,0.2,12.7008
8975,JP-15460,CA-2017-156622,OFF-PA-10002923,78.304,2,0.2,29.364
8976,JP-15460,CA-2017-156622,FUR-TA-10003008,127.785,1,0.3,-31.0335
8977,JP-15460,CA-2017-156622,OFF-BI-10003707,6.104,2,0.8,-9.156
8978,DM-13345,CA-2014-119529,OFF-BI-10000546,5.76,2,0.0,2.8224
8979,CS-11860,CA-2015-150413,OFF-BI-10000404,1.72,1,0.8,-2.838
8980,DL-13315,CA-2014-108182,OFF-BI-10001196,8.952,2,0.8,-14.7708
8981,LC-16870,CA-2016-110898,OFF-AP-10001626,2.334,3,0.8,-6.3018
8982,LC-16870,CA-2016-110898,OFF-BI-10004656,1.728,4,0.8,-2.7648
8983,LC-16870,CA-2016-110898,FUR-FU-10003773,159.04,5,0.6,-194.824
8984,LC-16870,CA-2016-110898,FUR-TA-10000849,145.98,2,0.5,-99.2664
8985,JG-15115,CA-2015-123092,FUR-FU-10000222,77.952,3,0.2,12.6672
8986,JG-15115,CA-2015-123092,OFF-BI-10001718,95.97,5,0.7,-73.577
8987,JG-15115,CA-2015-123092,TEC-PH-10001700,105.584,2,0.2,9.2386
8988,JG-15115,CA-2015-123092,OFF-AR-10004078,9.344,2,0.2,1.168
8989,HM-14860,US-2015-128587,FUR-FU-10003026,9.68,2,0.0,3.7752
8990,HM-14860,US-2015-128587,TEC-CO-10003763,4899.93,7,0.0,2302.9671
8991,TN-21040,US-2017-139577,TEC-AC-10004708,104.75,5,0.0,21.9975
8992,VP-21760,CA-2017-159100,TEC-AC-10003499,18.528,2,0.2,4.4004
8993,VP-21760,CA-2017-159100,FUR-TA-10001950,1875.258,7,0.4,-968.8833
8994,CS-12355,CA-2014-109043,OFF-PA-10000312,91.36,5,0.2,29.692
8995,CS-12355,CA-2014-109043,OFF-AP-10004708,152.24,5,0.2,17.127
8996,PG-18820,US-2017-116491,TEC-PH-10004531,35.184,2,0.2,12.3144
8997,HG-14845,CA-2017-122763,OFF-PA-10000474,56.704,2,0.2,19.1376
8998,HG-14845,CA-2017-122763,OFF-PA-10002377,274.064,7,0.2,102.774
8999,MH-18115,CA-2017-137785,FUR-CH-10001482,458.43,5,0.3,-124.431
9000,TB-21280,CA-2014-133389,OFF-BI-10001553,8.226,3,0.7,-6.0324
9001,EM-13825,CA-2014-103807,TEC-AC-10000199,5.95,1,0.0,0.833
9002,EM-13825,CA-2014-103807,OFF-PA-10002195,15.24,3,0.0,7.1628
9003,JF-15415,CA-2015-102855,TEC-AC-10001767,239.94,6,0.0,26.3934
9004,JF-15415,CA-2015-102855,OFF-AR-10002467,23.84,8,0.0,6.4368
9005,NB-18655,CA-2017-107825,OFF-ST-10001321,92.52,6,0.0,24.9804
9006,NB-18655,CA-2017-107825,OFF-ST-10000777,37.76,1,0.0,10.5728
9007,NB-18655,CA-2017-107825,OFF-LA-10003720,7.38,2,0.0,3.4686
9008,NB-18655,CA-2017-107825,FUR-FU-10000206,5.82,2,0.0,2.7354
9009,CS-11860,CA-2017-106047,OFF-PA-10000791,3.816,1,0.2,1.1925
9010,ND-18460,CA-2017-127803,OFF-BI-10001787,26.16,4,0.0,12.8184
9011,ED-13885,CA-2015-137071,TEC-AC-10004353,100.8,2,0.2,21.42
9012,EA-14035,CA-2016-121447,FUR-FU-10001861,135.8,7,0.0,66.542
9013,BP-11050,CA-2017-143084,OFF-AR-10002766,13.9,5,0.0,3.753
9014,BP-11050,CA-2017-143084,OFF-EN-10003072,19.4,5,0.0,9.312
9015,NS-18640,CA-2016-131639,OFF-BI-10001636,13.488,2,0.2,4.3836
9016,NS-18640,CA-2016-131639,OFF-BI-10000948,11.416,1,0.2,3.8529
9017,MV-17485,CA-2016-161361,OFF-PA-10001838,17.64,3,0.0,8.6436
9018,MV-17485,CA-2016-161361,OFF-BI-10002215,17.04,3,0.2,5.538
9019,LE-16810,CA-2014-100706,TEC-AC-10001314,99.98,2,0.0,7.9984
9020,LE-16810,CA-2014-100706,FUR-FU-10002268,29.46,6,0.0,9.7218
9021,VP-21760,CA-2015-129525,OFF-BI-10002133,166.92,13,0.7,-116.844
9022,TC-21475,US-2016-141880,FUR-FU-10001979,98.328,3,0.2,9.8328
9023,SG-20470,CA-2015-165799,FUR-CH-10001482,117.882,1,0.1,1.3098
9024,VP-21760,CA-2016-102127,TEC-AC-10002018,20.97,3,0.0,9.0171
9025,VP-21760,CA-2016-102127,TEC-AC-10000397,139.96,4,0.0,9.7972
9026,VP-21760,CA-2016-102127,FUR-FU-10003976,37.74,3,0.0,12.8316
9027,PO-18865,US-2016-152415,FUR-FU-10002597,14.82,3,0.0,6.2244
9028,PO-18865,US-2016-152415,FUR-FU-10004864,191.82,3,0.0,61.3824
9029,JL-15130,CA-2014-138198,OFF-BI-10002103,13.904,2,0.2,4.5188
9030,RW-19540,CA-2017-128041,OFF-AP-10001005,314.6,4,0.0,103.818
9031,RW-19540,CA-2017-128041,FUR-TA-10002607,283.56,4,0.0,45.3696
9032,RB-19465,CA-2017-105823,FUR-CH-10000454,487.96,2,0.0,146.388
9033,SC-20095,CA-2014-152268,OFF-BI-10001359,1793.98,2,0.0,843.1706
9034,EM-13960,CA-2015-148873,OFF-BI-10003196,2.992,4,0.8,-4.488
9035,EM-13960,CA-2015-148873,TEC-AC-10003657,108.768,4,0.2,2.7192
9036,RP-19390,CA-2015-166492,OFF-PA-10002262,25.92,4,0.0,12.4416
9037,RP-19390,CA-2015-166492,OFF-ST-10002214,22.58,2,0.0,5.8708
9038,HZ-14950,CA-2017-157420,TEC-PH-10003555,55.176,3,0.2,-12.4146
9039,AB-10105,CA-2016-117121,OFF-BI-10000545,9892.74,13,0.0,4946.37
9040,ND-18460,CA-2014-138177,FUR-TA-10004607,73.915,1,0.5,-45.8273
9041,XP-21865,CA-2014-114335,FUR-FU-10000277,337.088,4,0.2,16.8544
9042,MM-18280,CA-2015-168760,OFF-AP-10004532,61.44,3,0.0,16.5888
9043,ML-17395,CA-2016-168830,TEC-AC-10003911,479.97,3,0.0,163.1898
9044,KM-16225,CA-2017-137463,OFF-BI-10003196,5.984,2,0.2,2.244
9045,KM-16225,CA-2017-137463,TEC-AC-10000358,189.95,5,0.0,45.588
9046,KM-16225,CA-2017-137463,TEC-AC-10000057,149.95,5,0.0,31.4895
9047,KM-16225,CA-2017-137463,OFF-AR-10001988,29.95,5,0.0,8.6855
9048,KM-16225,CA-2017-137463,OFF-LA-10003498,44.4,3,0.0,22.2
9049,SL-20155,CA-2014-124513,OFF-AR-10002956,66.03,3,0.0,17.1678
9050,AJ-10780,CA-2015-165554,OFF-PA-10003724,10.86,2,0.0,5.3214
9051,DK-12835,CA-2014-141838,OFF-AR-10004272,3.36,2,0.0,0.84
9052,DK-12835,CA-2014-141838,OFF-BI-10003291,27.936,4,0.2,9.4284
9053,DK-12835,CA-2014-141838,TEC-PH-10004100,28.784,2,0.2,2.8784
9054,BK-11260,CA-2017-117009,OFF-SU-10001218,21.96,2,0.0,6.1488
9055,CC-12670,CA-2015-128993,TEC-AC-10004209,21.98,2,0.0,8.5722
9056,ED-13885,CA-2015-160227,FUR-CH-10002073,2621.322,11,0.1,553.3902
9057,SV-20785,CA-2015-149097,FUR-FU-10003424,74.76,7,0.0,23.9232
9058,SV-20785,CA-2015-149097,FUR-TA-10001086,364.776,3,0.2,27.3582
9059,AR-10825,CA-2016-132304,FUR-TA-10004619,1115.17,7,0.0,334.551
9060,CS-12250,CA-2015-136420,OFF-BI-10002854,89.696,4,0.2,33.636
9061,CS-12250,CA-2015-136420,OFF-LA-10002762,50.12,4,0.0,23.5564
9062,RR-19525,CA-2016-101623,OFF-FA-10003495,36.48,6,0.0,18.24
9063,BD-11500,US-2014-151015,OFF-PA-10002581,322.192,13,0.2,100.685
9064,BD-11500,US-2014-151015,OFF-BI-10000343,2.946,3,0.8,-4.8609
9065,BD-11500,US-2014-151015,OFF-PA-10001184,19.136,4,0.2,6.9368
9066,BM-11785,CA-2017-152968,TEC-AC-10000521,23.08,2,0.0,6.924
9067,MS-17365,CA-2016-150077,TEC-PH-10002890,90.48,2,0.0,23.5248
9068,BM-11140,CA-2016-106278,FUR-CH-10003061,215.976,3,0.2,-2.6997
9069,BM-11140,CA-2016-106278,OFF-EN-10003567,65.94,3,0.0,30.9918
9070,KE-16420,CA-2017-147550,FUR-FU-10001918,11.352,3,0.2,2.6961
9071,SZ-20035,CA-2015-136105,OFF-ST-10002444,24.56,2,0.0,6.8768
9072,MB-18085,CA-2016-142524,OFF-EN-10003286,16.56,2,0.0,7.7832
9073,MB-18085,CA-2016-142524,TEC-AC-10000109,279.95,5,0.0,67.188
9074,DB-13555,CA-2014-136336,OFF-ST-10002574,828.84,6,0.0,0.0
9075,CB-12415,US-2015-136259,OFF-BI-10000773,7.218,3,0.7,-5.5338
9076,CB-12415,US-2015-136259,OFF-SU-10004661,27.2,4,0.2,2.04
9077,SP-20650,US-2014-124625,TEC-AC-10003280,89.97,3,0.0,18.8937
9078,GW-14605,CA-2016-108105,FUR-FU-10003773,318.08,4,0.0,34.9888
9079,GW-14605,CA-2016-108105,OFF-BI-10002412,5.8,1,0.0,2.61
9080,KH-16630,CA-2017-166898,TEC-PH-10002564,143.952,6,0.2,17.994
9081,KH-16630,CA-2017-166898,OFF-PA-10002262,19.44,3,0.0,9.3312
9082,BG-11035,CA-2017-169005,OFF-AR-10000246,5.56,2,0.0,1.4456
9083,LO-17170,CA-2015-104038,OFF-ST-10002554,146.73,3,0.0,2.9346
9084,LO-17170,CA-2015-104038,OFF-PA-10002751,29.9,5,0.0,13.455
9085,DV-13465,CA-2016-126102,OFF-BI-10004318,276.784,2,0.2,89.9548
9086,LR-17035,CA-2016-143406,OFF-AP-10001564,93.032,2,0.8,-251.1864
9087,LR-17035,CA-2016-143406,FUR-CH-10000513,454.965,5,0.3,-136.4895
9088,RR-19525,CA-2015-150308,TEC-PH-10001433,246.168,3,0.2,21.5397
9089,TS-21610,CA-2016-131093,OFF-ST-10002790,295.4,5,0.2,-62.7725
9090,AH-10210,US-2017-148831,OFF-ST-10002974,348.56,8,0.0,104.568
9091,DW-13585,CA-2015-162950,OFF-PA-10003177,15.552,3,0.2,5.4432
9092,DW-13585,CA-2015-162950,FUR-BO-10001918,482.94,6,0.5,-376.6932
9093,AJ-10945,US-2015-132836,TEC-PH-10001299,299.98,2,0.0,83.9944
9094,AJ-10945,US-2015-132836,OFF-BI-10004224,403.68,6,0.0,181.656
9095,AJ-10945,US-2015-132836,TEC-PH-10001300,41.9,2,0.0,11.732
9096,AJ-10945,US-2015-132836,OFF-LA-10004178,28.91,7,0.0,13.2986
9097,SV-20785,US-2014-158365,OFF-PA-10000289,32.4,5,0.0,15.552
9098,MG-17650,CA-2017-152933,TEC-PH-10002085,369.544,7,0.2,27.7158
9099,MG-17650,CA-2017-152933,OFF-PA-10001934,10.368,2,0.2,3.7584
9100,MG-17650,CA-2017-152933,TEC-AC-10003033,791.88,3,0.2,128.6805
9101,AB-10105,CA-2015-163181,OFF-AR-10001683,23.64,3,0.2,5.319
9102,AB-10105,CA-2015-163181,OFF-ST-10001713,84.784,2,0.2,-16.9568
9103,AB-10105,CA-2015-163181,FUR-FU-10000193,64.96,5,0.6,-84.448
9104,AB-10105,CA-2015-163181,OFF-BI-10000474,32.06,10,0.8,-51.296
9105,AB-10105,CA-2015-163181,OFF-ST-10000129,177.648,2,0.2,-28.8678
9106,AB-10105,CA-2015-163181,TEC-MA-10001016,287.91,3,0.4,33.5895
9107,MM-18280,CA-2015-132941,OFF-SU-10002557,22.368,2,0.2,1.6776
9108,MM-18280,CA-2015-132941,OFF-PA-10002160,32.368,7,0.2,11.7334
9109,MM-18280,CA-2015-132941,TEC-AC-10003095,207.984,2,0.2,36.3972
9110,MA-17995,CA-2014-132010,OFF-EN-10003160,36.4,5,0.0,17.472
9111,MA-17995,CA-2014-132010,TEC-AC-10001542,22.96,2,0.0,4.3624
9112,MA-17995,CA-2014-132010,OFF-ST-10003641,315.2,4,0.0,6.304
9113,MA-17995,CA-2014-132010,OFF-BI-10002432,15.18,3,0.0,7.1346
9114,EB-13975,CA-2016-135461,TEC-PH-10004094,623.96,5,0.2,38.9975
9115,NS-18505,CA-2017-153045,TEC-PH-10001817,429.6,2,0.4,-93.08
9116,NS-18505,CA-2017-153045,FUR-FU-10002759,31.968,2,0.2,6.3936
9117,NS-18505,CA-2017-153045,FUR-CH-10000309,887.271,3,0.3,-63.3765
9118,NS-18505,CA-2017-153045,OFF-PA-10003673,21.696,4,0.2,7.0512
9119,RB-19795,US-2016-155971,OFF-LA-10000452,22.05,7,0.0,10.584
9120,RB-19795,US-2016-155971,OFF-PA-10000210,99.9,5,0.0,46.953
9121,JK-15325,CA-2017-122007,OFF-AP-10000358,90.86,7,0.0,26.3494
9122,PR-18880,CA-2017-162250,OFF-PA-10002137,7.78,1,0.0,3.501
9123,EH-13945,US-2016-158288,OFF-BI-10003364,78.759,9,0.7,-57.7566
9124,MA-17560,CA-2016-128916,FUR-FU-10001940,9.552,3,0.6,-3.8208
9125,MA-17560,CA-2016-128916,FUR-FU-10000320,5.344,4,0.6,-2.1376
9126,MA-17995,CA-2015-157028,OFF-AR-10004441,8.28,2,0.0,3.4776
9127,JL-15505,CA-2017-112473,OFF-ST-10002182,50.136,3,0.2,-11.2806
9128,AS-10045,US-2017-147655,OFF-BI-10002931,88.074,7,0.7,-58.716
9129,DC-12850,CA-2016-130911,FUR-BO-10004357,301.47,3,0.5,-241.176
9130,DC-12850,CA-2016-130911,OFF-AR-10000475,18.656,2,0.2,1.6324
9131,MD-17860,CA-2017-100055,FUR-FU-10001473,27.46,2,0.0,9.8856
9132,MD-17860,CA-2017-100055,OFF-AP-10001469,125.13,3,0.0,36.2877
9133,RH-19510,CA-2015-157805,TEC-PH-10004447,555.96,5,0.2,41.697
9134,TB-21175,CA-2016-124254,OFF-ST-10001469,129.552,3,0.2,-22.6716
9135,TB-21175,CA-2016-124254,OFF-ST-10000060,51.984,1,0.2,-5.1984
9136,TB-21175,CA-2016-124254,OFF-PA-10000807,10.272,3,0.2,3.4668
9137,EB-13930,CA-2014-123400,OFF-BI-10000666,18.336,2,0.7,-12.224
9138,EB-13930,CA-2014-123400,TEC-PH-10002890,180.96,5,0.2,13.572
9139,BM-11785,CA-2014-106971,TEC-AC-10000844,475.944,7,0.2,95.1888
9140,BT-11530,CA-2017-123029,TEC-AC-10002402,159.98,2,0.0,47.994
9141,FW-14395,CA-2016-139409,TEC-PH-10003988,43.6,4,0.0,12.208
9142,RD-19480,US-2017-166688,OFF-BI-10004040,8.288,2,0.2,3.0044
9143,RD-19480,US-2017-166688,TEC-PH-10004094,1123.128,9,0.2,70.1955
9144,RD-19480,US-2017-166688,OFF-AP-10000358,64.9,5,0.0,18.821
9145,TP-21130,CA-2015-126970,OFF-BI-10000138,2.808,3,0.8,-4.4928
9146,CB-12535,US-2016-165505,TEC-AC-10002926,99.98,2,0.0,42.9914
9147,CB-12535,US-2016-165505,OFF-AR-10003477,8.04,6,0.0,2.7336
9148,CB-12535,US-2016-165505,OFF-ST-10001526,1564.29,13,0.0,406.7154
9149,QJ-19255,US-2014-157070,OFF-BI-10001765,138.56,4,0.0,66.5088
9150,QJ-19255,US-2014-157070,OFF-AP-10004859,65.52,5,0.1,12.376
9151,KM-16720,US-2015-106873,OFF-AR-10003179,14.576,2,0.2,2.3686
9152,KM-16720,US-2015-106873,TEC-AC-10002345,23.2,2,0.2,1.45
9153,KM-16720,US-2015-106873,OFF-AR-10001246,16.464,7,0.2,1.8522
9154,KM-16660,CA-2016-132990,FUR-FU-10004864,19.312,2,0.2,3.1382
9155,IM-15055,CA-2014-102645,OFF-PA-10001804,40.08,6,0.0,19.2384
9156,ML-17395,CA-2014-134215,OFF-AP-10001271,101.96,2,0.0,27.5292
9157,ML-17395,CA-2014-134215,OFF-PA-10004353,259.74,13,0.0,124.6752
9158,ML-17395,CA-2014-134215,TEC-AC-10002473,255.42,9,0.0,104.7222
9159,GH-14410,CA-2016-118934,OFF-BI-10003314,4.338,3,0.7,-3.0366
9160,GH-14410,CA-2016-118934,OFF-BI-10004465,11.88,5,0.7,-7.92
9161,AG-10900,CA-2016-160108,FUR-BO-10003450,405.86,7,0.0,32.4688
9162,AG-10900,CA-2016-160108,FUR-CH-10002335,680.01,3,0.0,176.8026
9163,MG-17695,CA-2015-164007,TEC-AC-10003433,2.376,3,0.2,0.7425
9164,MG-17695,CA-2015-164007,OFF-AP-10003849,143.128,2,0.8,-393.602
9165,MJ-17740,CA-2016-100300,TEC-MA-10000984,4476.8,4,0.2,503.64
9166,MJ-17740,CA-2016-100300,OFF-PA-10000418,104.85,1,0.0,50.328
9167,MJ-17740,CA-2016-100300,OFF-AP-10001242,241.44,3,0.0,72.432
9168,SJ-20125,CA-2016-140571,OFF-PA-10001954,319.76,14,0.0,147.0896
9169,SJ-20125,CA-2016-140571,OFF-PA-10001954,45.68,2,0.0,21.0128
9170,LB-16795,US-2016-155768,FUR-FU-10000448,31.96,2,0.0,1.598
9171,LB-16795,US-2016-155768,OFF-PA-10001357,47.9,1,0.0,22.992
9172,LB-16795,US-2016-155768,OFF-ST-10002292,1112.94,3,0.0,222.588
9173,LB-16795,US-2016-155768,OFF-EN-10001219,22.92,3,0.0,11.2308
9174,SB-20185,CA-2017-119424,TEC-PH-10002564,71.976,3,0.2,8.997
9175,SB-20185,CA-2017-119424,OFF-PA-10001639,19.44,3,0.0,9.3312
9176,CC-12610,CA-2016-118178,OFF-BI-10001153,31.086,3,0.7,-20.724
9177,DP-13000,CA-2016-166618,TEC-PH-10003356,13.98,2,0.0,3.9144
9178,DP-13000,CA-2016-166618,OFF-AR-10001725,23.65,1,0.0,6.149
9179,JL-15505,CA-2017-156776,TEC-PH-10002415,707.88,3,0.2,44.2425
9180,JL-15505,CA-2017-156776,OFF-BI-10003355,11.952,3,0.2,4.1832
9181,JL-15505,CA-2017-156776,OFF-BI-10000216,31.128,3,0.2,11.673
9182,JL-15505,CA-2017-156776,TEC-AC-10004803,55.76,4,0.0,7.8064
9183,JL-15505,CA-2017-156776,OFF-PA-10001970,24.56,2,0.0,11.5432
9184,JL-15505,CA-2017-156776,FUR-FU-10004848,51.75,1,0.0,15.525
9185,JL-15505,CA-2017-156776,FUR-CH-10002317,207.184,1,0.2,25.898
9186,JL-15505,CA-2017-156776,OFF-AP-10002534,1473.1,5,0.0,412.468
9187,SM-20320,US-2015-130512,OFF-SU-10001935,3.488,2,0.2,-0.6976
9188,SM-20320,US-2015-130512,TEC-AC-10000290,21.728,4,0.2,3.8024
9189,SM-20320,US-2015-130512,OFF-ST-10002574,663.072,6,0.2,-165.768
9190,SM-20320,US-2015-130512,OFF-BI-10004519,99.588,2,0.7,-82.99
9191,SM-20320,US-2015-130512,OFF-PA-10003625,49.568,2,0.2,15.49
9192,BB-10990,CA-2015-141810,OFF-BI-10001524,29.372,7,0.8,-46.9952
9193,BB-10990,CA-2015-141810,TEC-PH-10002200,344.704,2,0.2,38.7792
9194,PB-19150,CA-2014-146843,OFF-SU-10001664,47.992,7,0.2,3.5994
9195,PB-19150,CA-2014-146843,TEC-AC-10002550,102.24,4,0.2,-16.614
9196,GM-14680,CA-2014-103310,OFF-PA-10004353,39.96,2,0.0,19.1808
9197,GM-14680,CA-2014-103310,TEC-PH-10001817,1432.0,5,0.2,125.3
9198,GM-14680,CA-2014-103310,OFF-SU-10004737,41.04,6,0.0,11.0808
9199,GM-14680,CA-2014-103310,FUR-CH-10002320,256.784,1,0.2,32.098
9200,NR-18550,CA-2016-152688,FUR-BO-10001337,120.98,1,0.0,12.098
9201,NR-18550,CA-2016-152688,OFF-BI-10004584,315.98,1,0.0,148.5106
9202,EH-13765,CA-2016-153836,OFF-BI-10004817,28.752,3,0.2,10.0632
9203,EH-13765,CA-2016-153836,OFF-AR-10004602,114.95,5,0.0,32.186
9204,FH-14365,CA-2016-104689,OFF-AR-10001149,23.04,8,0.0,6.912
9205,BT-11680,CA-2016-146423,OFF-AR-10004817,15.48,3,0.0,4.4892
9206,BT-11680,CA-2016-146423,OFF-PA-10003797,51.84,8,0.0,24.8832
9207,AB-10105,CA-2017-140781,TEC-AC-10000682,39.816,3,0.2,7.4655
9208,SC-20230,CA-2017-141747,OFF-ST-10003996,16.06,1,0.0,4.1756
9209,RS-19870,CA-2017-142776,OFF-EN-10003160,7.28,1,0.0,3.4944
9210,RS-19870,CA-2017-142776,OFF-BI-10002012,5.4,3,0.0,2.592
9211,AI-10855,CA-2015-167479,OFF-PA-10002105,19.44,3,0.0,9.3312
9212,DJ-13420,CA-2014-144071,FUR-FU-10000397,39.88,2,0.0,11.1664
9213,DJ-13420,CA-2014-144071,FUR-FU-10000758,79.44,3,0.0,28.5984
9214,BF-10975,US-2017-120908,OFF-LA-10004677,20.664,7,0.2,6.9741
9215,TH-21235,CA-2016-152646,OFF-PA-10004451,32.4,5,0.0,15.552
9216,JG-15310,CA-2017-103765,OFF-AP-10002311,13.762,1,0.8,-24.7716
9217,AW-10930,US-2017-118157,OFF-EN-10004459,15.28,2,0.0,7.4872
9218,JW-15955,US-2015-164238,OFF-ST-10002352,44.688,7,0.2,3.3516
9219,JW-15955,US-2015-164238,FUR-BO-10000780,301.47,3,0.5,-204.9996
9220,MH-18025,CA-2017-103212,OFF-LA-10000248,11.07,3,0.0,5.2029
9221,MH-18025,CA-2017-103212,FUR-TA-10003473,1504.52,4,0.0,346.0396
9222,MH-18025,CA-2017-103212,OFF-PA-10004355,25.92,4,0.0,12.4416
9223,FM-14290,CA-2017-121160,OFF-BI-10001308,7.536,6,0.8,-13.188
9224,FM-14290,CA-2017-121160,OFF-BI-10003094,1.408,2,0.8,-2.3232
9225,FM-14290,CA-2017-121160,OFF-BI-10004040,4.144,4,0.8,-6.4232
9226,FM-14290,CA-2017-121160,OFF-ST-10002485,52.752,3,0.2,-12.5286
9227,GZ-14545,CA-2017-140515,OFF-AP-10001205,381.36,7,0.0,106.7808
9228,TC-21535,CA-2014-153619,OFF-AR-10001868,6.72,4,0.0,3.36
9229,TB-21520,CA-2017-133718,OFF-BI-10003429,15.192,3,0.2,5.5071
9230,TB-21520,CA-2017-133718,OFF-PA-10002689,58.32,9,0.0,27.9936
9231,RP-19390,CA-2014-148383,OFF-BI-10003650,946.764,6,0.7,-694.2936
9232,LR-16915,CA-2016-126732,FUR-FU-10001889,94.68,9,0.0,31.2444
9233,LR-16915,CA-2016-126732,OFF-ST-10000321,23.67,3,0.0,0.9468
9234,LR-16915,CA-2016-126732,TEC-PH-10001530,1091.168,4,0.2,68.198
9235,LR-16915,CA-2016-126732,OFF-AR-10004752,18.69,7,0.0,5.2332
9236,LR-16915,CA-2016-126732,FUR-TA-10001539,568.728,3,0.2,28.4364
9237,LR-16915,CA-2016-126732,OFF-BI-10001553,7.312,1,0.2,2.5592
9238,MM-17260,CA-2017-138156,FUR-FU-10003601,147.568,2,0.2,-3.6892
9239,NB-18655,CA-2017-110310,OFF-PA-10001685,56.784,7,0.2,20.5842
9240,NB-18655,CA-2017-110310,OFF-BI-10001097,5.607,3,0.7,-3.9249
9241,NB-18655,CA-2017-110310,OFF-AR-10001662,6.576,3,0.2,0.5754
9242,DS-13030,CA-2014-113271,OFF-BI-10002609,14.304,6,0.2,4.6488
9243,DS-13030,CA-2014-113271,FUR-BO-10004218,119.833,1,0.15,7.049
9244,DS-13030,CA-2014-113271,OFF-AR-10003251,5.56,2,0.0,2.224
9245,DS-13030,CA-2014-113271,OFF-PA-10002365,32.4,5,0.0,15.552
9246,VF-21715,CA-2017-130106,OFF-AR-10003651,9.84,3,0.0,2.8536
9247,VF-21715,CA-2017-130106,OFF-AR-10003732,2.78,1,0.0,0.7228
9248,SW-20275,CA-2016-127761,OFF-BI-10002557,3.64,1,0.2,1.365
9249,SW-20275,CA-2016-127761,TEC-PH-10003691,881.93,7,0.0,220.4825
9250,PW-19030,CA-2016-105354,OFF-BI-10001107,115.84,8,0.0,54.4448
9251,KD-16615,CA-2017-155712,OFF-BI-10004224,107.648,2,0.2,33.64
9252,DO-13645,CA-2017-102309,TEC-AC-10001114,199.95,5,0.0,63.984
9253,DO-13645,CA-2017-102309,OFF-PA-10002005,12.96,2,0.0,6.2208
9254,GA-14725,CA-2014-168368,FUR-CH-10001146,60.89,1,0.0,15.2225
9255,GA-14725,CA-2014-168368,OFF-LA-10004853,14.94,3,0.0,6.8724
9256,GA-14725,CA-2014-168368,OFF-BI-10004728,9.64,2,0.0,4.4344
9257,GA-14725,CA-2014-168368,FUR-FU-10002298,332.94,3,0.0,53.2704
9258,GA-14725,CA-2014-168368,OFF-BI-10004654,51.9,3,0.0,24.393
9259,GA-14725,CA-2014-168368,OFF-ST-10002583,64.96,2,0.0,2.5984
9260,JL-15505,CA-2017-167976,OFF-SU-10004661,25.5,3,0.0,6.63
9261,SU-20665,CA-2017-111388,FUR-CH-10003061,215.976,3,0.2,-2.6997
9262,FM-14380,CA-2015-124499,FUR-CH-10000513,389.97,3,0.0,35.0973
9263,FM-14380,CA-2015-124499,OFF-AP-10002191,269.91,5,0.1,53.982
9264,MY-17380,US-2017-128118,OFF-BI-10000216,11.673,3,0.7,-7.782
9265,MY-17380,US-2017-128118,OFF-EN-10003448,64.848,7,0.2,24.318
9266,NM-18445,CA-2014-125759,FUR-FU-10002111,14.56,2,0.0,5.5328
9267,CS-11950,CA-2015-151869,FUR-CH-10001545,102.582,1,0.1,6.8388
9268,CS-11950,CA-2015-151869,OFF-PA-10002947,20.04,3,0.0,9.6192
9269,PK-19075,US-2017-102183,OFF-BI-10003476,32.088,7,0.2,11.2308
9270,PK-19075,US-2017-102183,OFF-BI-10001359,4305.552,6,0.2,1453.1238
9271,HM-14860,CA-2016-100510,FUR-FU-10000320,10.02,3,0.0,4.4088
9272,HM-14860,CA-2016-100510,TEC-PH-10001835,631.96,4,0.0,303.3408
