,Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode
7199,US-2015-156797,PO-19180,TEC-PH-10004614,8/11/2015,8/15/2015,Standard Class
7200,CA-2016-104276,HF-14995,TEC-PH-10001944,11/27/2016,12/3/2016,Standard Class
7201,CA-2016-104276,HF-14995,FUR-TA-10001039,11/27/2016,12/3/2016,Standard Class
7202,CA-2016-120369,VB-21745,FUR-FU-10003806,10/28/2016,10/28/2016,Same Day
7203,CA-2014-118276,MG-17890,FUR-FU-10002111,12/29/2014,1/2/2015,Standard Class
7204,CA-2015-136658,BO-11425,OFF-AR-10000817,9/10/2015,9/17/2015,Standard Class
7205,CA-2017-137414,CM-12115,FUR-FU-10001424,10/2/2017,10/6/2017,Standard Class
7206,CA-2017-137414,CM-12115,TEC-MA-10002930,10/2/2017,10/6/2017,Standard Class
7207,CA-2016-143476,LC-16930,OFF-AR-10003759,9/11/2016,9/13/2016,First Class
7208,CA-2016-143476,LC-16930,OFF-PA-10001837,9/11/2016,9/13/2016,First Class
7209,CA-2016-143476,LC-16930,OFF-PA-10001667,9/11/2016,9/13/2016,First Class
7210,US-2016-119046,EH-13765,OFF-PA-10000246,6/2/2016,6/6/2016,Standard Class
7211,US-2016-119046,EH-13765,OFF-BI-10001078,6/2/2016,6/6/2016,Standard Class
7212,US-2016-119046,EH-13765,OFF-BI-10000138,6/2/2016,6/6/2016,Standard Class
7213,CA-2017-154949,MC-17275,OFF-LA-10002034,10/15/2017,10/19/2017,Standard Class
7214,CA-2015-103072,HW-14935,OFF-AR-10000127,9/27/2015,9/30/2015,Second Class
7215,CA-2015-103072,HW-14935,OFF-PA-10003172,9/27/2015,9/30/2015,Second Class
7216,CA-2015-150770,LC-16870,OFF-AR-10001246,5/3/2015,5/6/2015,First Class
7217,CA-2015-150770,LC-16870,OFF-BI-10002026,5/3/2015,5/6/2015,First Class
7218,CA-2015-150770,LC-16870,TEC-AC-10000844,5/3/2015,5/6/2015,First Class
7219,CA-2015-150770,LC-16870,OFF-BI-10001575,5/3/2015,5/6/2015,First Class
7220,CA-2017-154760,BP-11290,OFF-BI-10004632,1/9/2017,1/13/2017,Standard Class
7221,US-2017-104437,TG-21310,TEC-PH-10000193,1/27/2017,1/31/2017,Standard Class
7222,CA-2017-113075,MC-18100,TEC-AC-10003441,9/2/2017,9/6/2017,Standard Class
7223,CA-2016-109953,RB-19360,TEC-PH-10004093,7/14/2016,7/18/2016,Standard Class
7224,CA-2016-109953,RB-19360,OFF-AP-10002998,7/14/2016,7/18/2016,Standard Class
7225,CA-2016-109953,RB-19360,FUR-FU-10000073,7/14/2016,7/18/2016,Standard Class
7226,CA-2017-127397,ES-14080,OFF-PA-10001125,2/24/2017,2/28/2017,Standard Class
7227,CA-2017-127397,ES-14080,TEC-AC-10003033,2/24/2017,2/28/2017,Standard Class
7228,CA-2014-157546,RD-19720,OFF-BI-10002498,7/20/2014,7/22/2014,First Class
7229,CA-2014-157546,RD-19720,OFF-PA-10004569,7/20/2014,7/22/2014,First Class
7230,CA-2017-153843,SC-20380,OFF-BI-10002353,3/13/2017,3/15/2017,First Class
7231,CA-2017-153843,SC-20380,OFF-AP-10001564,3/13/2017,3/15/2017,First Class
7232,CA-2017-153843,SC-20380,OFF-PA-10003673,3/13/2017,3/15/2017,First Class
7233,CA-2016-137337,GB-14575,FUR-FU-10003347,3/8/2016,3/12/2016,Standard Class
7234,CA-2016-137337,GB-14575,OFF-PA-10001934,3/8/2016,3/12/2016,Standard Class
7235,CA-2016-137337,GB-14575,OFF-BI-10000632,3/8/2016,3/12/2016,Standard Class
7236,CA-2014-138737,FP-14320,OFF-AR-10003190,12/7/2014,12/10/2014,First Class
7237,CA-2016-164924,EA-14035,TEC-MA-10000904,7/10/2016,7/10/2016,Same Day
7238,CA-2016-101651,SC-20305,FUR-FU-10000771,12/24/2016,12/30/2016,Standard Class
7239,CA-2016-101651,SC-20305,OFF-EN-10001990,12/24/2016,12/30/2016,Standard Class
7240,CA-2017-136651,JF-15355,FUR-FU-10002445,4/23/2017,4/25/2017,Second Class
7241,CA-2017-136651,JF-15355,OFF-BI-10003638,4/23/2017,4/25/2017,Second Class
7242,CA-2017-136651,JF-15355,FUR-FU-10004864,4/23/2017,4/25/2017,Second Class
7243,CA-2017-118892,TP-21415,FUR-CH-10002024,8/17/2017,8/22/2017,Second Class
7244,US-2017-151127,RL-19615,OFF-AR-10002445,5/22/2017,5/25/2017,First Class
7245,CA-2017-145807,SB-20170,OFF-ST-10001370,2/9/2017,2/13/2017,Standard Class
7246,US-2014-127978,JS-15595,OFF-LA-10000305,3/3/2014,3/8/2014,Standard Class
7247,US-2014-127978,JS-15595,FUR-BO-10001972,3/3/2014,3/8/2014,Standard Class
7248,US-2014-127978,JS-15595,OFF-ST-10002486,3/3/2014,3/8/2014,Standard Class
7249,CA-2015-158491,BP-11155,TEC-AC-10001874,6/4/2015,6/9/2015,Second Class
7250,CA-2015-158491,BP-11155,TEC-AC-10003870,6/4/2015,6/9/2015,Second Class
7251,CA-2016-116764,EM-13825,OFF-LA-10002473,8/27/2016,9/2/2016,Standard Class
7252,CA-2016-152457,SC-20695,OFF-PA-10003790,9/12/2016,9/18/2016,Standard Class
7253,CA-2016-152730,EM-14140,OFF-AP-10002684,5/30/2016,6/4/2016,Standard Class
7254,CA-2016-152730,EM-14140,FUR-FU-10001037,5/30/2016,6/4/2016,Standard Class
7255,CA-2016-152730,EM-14140,OFF-ST-10000876,5/30/2016,6/4/2016,Standard Class
7256,CA-2016-152730,EM-14140,OFF-AR-10003732,5/30/2016,6/4/2016,Standard Class
7257,CA-2016-152730,EM-14140,OFF-PA-10000994,5/30/2016,6/4/2016,Standard Class
7258,CA-2016-152730,EM-14140,OFF-AR-10000940,5/30/2016,6/4/2016,Standard Class
7259,CA-2016-152730,EM-14140,OFF-PA-10004888,5/30/2016,6/4/2016,Standard Class
7260,CA-2016-152730,EM-14140,TEC-PH-10000441,5/30/2016,6/4/2016,Standard Class
7261,CA-2017-137001,GZ-14545,OFF-AR-10001231,6/10/2017,6/13/2017,Second Class
7262,CA-2017-156363,ML-17395,TEC-PH-10003988,10/22/2017,10/28/2017,Standard Class
7263,CA-2017-156363,ML-17395,OFF-EN-10003068,10/22/2017,10/28/2017,Standard Class
7264,CA-2017-122056,PG-18895,OFF-AR-10004260,6/13/2017,6/17/2017,Standard Class
7265,US-2014-143721,DK-12835,FUR-CH-10001973,11/23/2014,11/26/2014,Second Class
7266,CA-2017-122987,SJ-20215,OFF-BI-10002824,8/16/2017,8/16/2017,Same Day
7267,CA-2017-122987,SJ-20215,OFF-ST-10004950,8/16/2017,8/16/2017,Same Day
7268,CA-2016-133368,AG-10675,OFF-PA-10004039,1/14/2016,1/20/2016,Standard Class
7269,CA-2016-133368,AG-10675,FUR-FU-10003374,1/14/2016,1/20/2016,Standard Class
7270,CA-2016-123337,KD-16495,FUR-BO-10001918,9/16/2016,9/22/2016,Standard Class
7271,CA-2016-123337,KD-16495,OFF-AP-10002287,9/16/2016,9/22/2016,Standard Class
7272,US-2016-150357,EB-13975,OFF-SU-10004498,10/10/2016,10/14/2016,Standard Class
7273,US-2016-150357,EB-13975,OFF-BI-10002557,10/10/2016,10/14/2016,Standard Class
7274,CA-2015-144519,AW-10930,TEC-PH-10004908,11/13/2015,11/17/2015,Standard Class
7275,CA-2015-144519,AW-10930,FUR-FU-10000794,11/13/2015,11/17/2015,Standard Class
7276,CA-2014-120670,JK-16120,TEC-AC-10004171,11/2/2014,11/6/2014,Standard Class
7277,CA-2016-157217,TC-21535,TEC-PH-10002070,7/19/2016,7/21/2016,First Class
7278,CA-2016-157217,TC-21535,TEC-AC-10003095,7/19/2016,7/21/2016,First Class
7279,CA-2016-108224,TH-21235,TEC-AC-10003832,5/14/2016,5/14/2016,Same Day
7280,CA-2015-162782,PW-19240,OFF-BI-10003527,2/21/2015,2/27/2015,Standard Class
7281,CA-2017-159282,GH-14410,TEC-MA-10001148,10/16/2017,10/21/2017,Standard Class
7282,CA-2017-155936,JK-15730,OFF-BI-10002432,6/22/2017,6/29/2017,Standard Class
7283,CA-2017-169439,LC-17140,OFF-AR-10001374,9/9/2017,9/13/2017,Standard Class
7284,CA-2017-169439,LC-17140,FUR-FU-10000723,9/9/2017,9/13/2017,Standard Class
7285,CA-2017-151183,BK-11260,TEC-AC-10003614,10/14/2017,10/19/2017,Standard Class
7286,CA-2016-149965,BS-11365,TEC-AC-10004877,6/20/2016,6/25/2016,Standard Class
7287,CA-2016-149965,BS-11365,FUR-FU-10004270,6/20/2016,6/25/2016,Standard Class
7288,CA-2014-158281,AG-10525,TEC-MA-10002210,9/2/2014,9/7/2014,Standard Class
7289,CA-2016-153661,SC-20725,OFF-ST-10000675,1/30/2016,1/31/2016,First Class
7290,CA-2016-153661,SC-20725,OFF-BI-10004781,1/30/2016,1/31/2016,First Class
7291,CA-2016-153661,SC-20725,OFF-LA-10004689,1/30/2016,1/31/2016,First Class
7292,CA-2017-109183,LR-16915,TEC-MA-10001856,12/4/2017,12/9/2017,Standard Class
7293,CA-2016-113656,CB-12415,FUR-FU-10000719,1/23/2016,1/29/2016,Standard Class
7294,CA-2015-148964,RD-19900,FUR-FU-10003849,5/26/2015,5/31/2015,Standard Class
7295,CA-2014-111899,NC-18340,OFF-AR-10001725,5/4/2014,5/5/2014,First Class
7296,CA-2014-111899,NC-18340,OFF-FA-10000840,5/4/2014,5/5/2014,First Class
7297,CA-2015-101126,NB-18655,OFF-ST-10000943,2/10/2015,2/14/2015,Second Class
7298,CA-2014-163468,JK-15730,FUR-TA-10002533,11/18/2014,11/21/2014,First Class
7299,CA-2014-163468,JK-15730,FUR-FU-10001546,11/18/2014,11/21/2014,First Class
7300,CA-2014-163468,JK-15730,FUR-BO-10003546,11/18/2014,11/21/2014,First Class
7301,CA-2014-163468,JK-15730,OFF-BI-10004728,11/18/2014,11/21/2014,First Class
7302,CA-2014-163468,JK-15730,OFF-ST-10000025,11/18/2014,11/21/2014,First Class
7303,US-2017-117450,DO-13645,FUR-CH-10003817,9/4/2017,9/8/2017,Standard Class
7304,US-2017-117450,DO-13645,OFF-PA-10000289,9/4/2017,9/8/2017,Standard Class
7305,CA-2014-137274,MG-18145,FUR-TA-10001889,3/29/2014,4/2/2014,Standard Class
7306,CA-2016-144092,LH-17155,TEC-AC-10002305,11/5/2016,11/7/2016,Second Class
7307,CA-2016-144092,LH-17155,FUR-CH-10004875,11/5/2016,11/7/2016,Second Class
7308,CA-2016-144092,LH-17155,OFF-EN-10001434,11/5/2016,11/7/2016,Second Class
7309,CA-2017-112172,MM-18280,OFF-FA-10004395,6/10/2017,6/14/2017,Second Class
7310,CA-2015-121699,BD-11320,OFF-BI-10004632,8/10/2015,8/14/2015,Standard Class
7311,CA-2015-162761,SC-20575,OFF-BI-10000145,10/9/2015,10/13/2015,Standard Class
7312,CA-2015-162761,SC-20575,OFF-BI-10002498,10/9/2015,10/13/2015,Standard Class
7313,CA-2015-162761,SC-20575,OFF-AR-10001761,10/9/2015,10/13/2015,Standard Class
7314,CA-2016-121377,TN-21040,TEC-PH-10001817,5/28/2016,6/2/2016,Standard Class
7315,CA-2017-115322,ZC-21910,OFF-AR-10004456,5/11/2017,5/16/2017,Second Class
7316,CA-2016-132066,NB-18655,FUR-TA-10001539,10/16/2016,10/20/2016,Standard Class
7317,CA-2017-158120,KH-16330,OFF-PA-10003205,11/17/2017,11/21/2017,Standard Class
7318,CA-2017-158120,KH-16330,OFF-BI-10002813,11/17/2017,11/21/2017,Standard Class
7319,CA-2017-100097,MN-17935,TEC-PH-10002310,11/26/2017,11/29/2017,Second Class
7320,CA-2017-100097,MN-17935,FUR-FU-10003623,11/26/2017,11/29/2017,Second Class
7321,CA-2017-167626,MY-18295,OFF-PA-10003424,9/3/2017,9/7/2017,Standard Class
7322,CA-2017-167626,MY-18295,TEC-AC-10004353,9/3/2017,9/7/2017,Standard Class
7323,US-2017-126053,CS-11950,FUR-FU-10001934,12/5/2017,12/8/2017,First Class
7324,US-2017-126053,CS-11950,OFF-LA-10003766,12/5/2017,12/8/2017,First Class
7325,US-2017-128447,MC-17845,OFF-AP-10004540,11/10/2017,11/17/2017,Standard Class
7326,US-2017-128447,MC-17845,OFF-BI-10001543,11/10/2017,11/17/2017,Standard Class
7327,US-2014-131275,SC-20050,FUR-FU-10004597,3/18/2014,3/24/2014,Standard Class
7328,US-2014-131275,SC-20050,TEC-MA-10001148,3/18/2014,3/24/2014,Standard Class
7329,US-2014-131275,SC-20050,OFF-ST-10000078,3/18/2014,3/24/2014,Standard Class
7330,CA-2016-149349,SP-20650,FUR-FU-10001037,11/12/2016,11/13/2016,First Class
7331,CA-2017-115119,SC-20440,TEC-PH-10001433,10/26/2017,10/30/2017,Standard Class
7332,CA-2017-115119,SC-20440,OFF-BI-10003007,10/26/2017,10/30/2017,Standard Class
7333,CA-2015-125563,PR-18880,FUR-FU-10001290,4/11/2015,4/17/2015,Standard Class
7334,CA-2015-125563,PR-18880,FUR-FU-10000087,4/11/2015,4/17/2015,Standard Class
7335,CA-2015-113152,JK-15625,TEC-AC-10002049,12/25/2015,12/30/2015,Standard Class
7336,CA-2015-113152,JK-15625,FUR-BO-10002613,12/25/2015,12/30/2015,Standard Class
7337,CA-2017-165155,BM-11575,OFF-ST-10004950,9/21/2017,9/23/2017,First Class
7338,CA-2014-163412,SM-20950,FUR-CH-10004875,12/20/2014,12/23/2014,Second Class
7339,CA-2015-159590,KC-16255,OFF-AR-10003190,7/18/2015,7/21/2015,First Class
7340,CA-2014-116190,SG-20470,FUR-CH-10000553,7/26/2014,8/1/2014,Standard Class
7341,CA-2014-116190,SG-20470,OFF-LA-10002762,7/26/2014,8/1/2014,Standard Class
7342,CA-2014-116190,SG-20470,FUR-FU-10000719,7/26/2014,8/1/2014,Standard Class
7343,CA-2014-168473,TB-21520,OFF-ST-10000563,12/26/2014,1/1/2015,Standard Class
7344,CA-2017-168389,DV-13045,FUR-TA-10004289,12/11/2017,12/17/2017,Standard Class
7345,CA-2017-168389,DV-13045,TEC-PH-10003555,12/11/2017,12/17/2017,Standard Class
7346,CA-2017-168389,DV-13045,OFF-AR-10001958,12/11/2017,12/17/2017,Standard Class
7347,CA-2017-168389,DV-13045,FUR-CH-10000225,12/11/2017,12/17/2017,Standard Class
7348,CA-2014-130421,SC-20020,OFF-AP-10002534,3/3/2014,3/7/2014,Standard Class
7349,CA-2017-142125,JB-15400,OFF-BI-10000301,10/21/2017,10/27/2017,Standard Class
7350,CA-2017-142125,JB-15400,OFF-BI-10003460,10/21/2017,10/27/2017,Standard Class
7351,CA-2017-141138,GH-14425,TEC-AC-10001772,11/10/2017,11/16/2017,Standard Class
7352,CA-2017-152135,MG-17650,TEC-PH-10003505,3/16/2017,3/18/2017,Second Class
7353,CA-2016-151974,RD-19660,OFF-LA-10004484,9/22/2016,9/29/2016,Standard Class
7354,CA-2017-154102,SN-20560,OFF-PA-10001593,2/6/2017,2/13/2017,Standard Class
7355,CA-2015-139780,AH-10690,OFF-BI-10004139,12/31/2015,1/2/2016,Second Class
7356,CA-2016-114748,MZ-17335,OFF-AR-10001315,10/9/2016,10/14/2016,Standard Class
7357,CA-2016-114748,MZ-17335,FUR-FU-10001488,10/9/2016,10/14/2016,Standard Class
7358,US-2014-115189,AR-10345,TEC-PH-10002170,12/30/2014,1/3/2015,Second Class
7359,US-2014-115189,AR-10345,FUR-TA-10004575,12/30/2014,1/3/2015,Second Class
7360,CA-2016-163594,JF-15295,OFF-PA-10000809,4/12/2016,4/14/2016,First Class
7361,CA-2016-163594,JF-15295,FUR-CH-10000225,4/12/2016,4/14/2016,First Class
7362,CA-2016-163594,JF-15295,OFF-BI-10003707,4/12/2016,4/14/2016,First Class
7363,CA-2016-127243,DS-13180,TEC-PH-10004539,11/28/2016,12/4/2016,Standard Class
7364,CA-2016-127243,DS-13180,OFF-FA-10004076,11/28/2016,12/4/2016,Standard Class
7365,CA-2016-127243,DS-13180,OFF-BI-10003166,11/28/2016,12/4/2016,Standard Class
7366,CA-2016-127243,DS-13180,OFF-ST-10002301,11/28/2016,12/4/2016,Standard Class
7367,CA-2016-127243,DS-13180,FUR-CH-10002647,11/28/2016,12/4/2016,Standard Class
7368,CA-2017-161851,BP-11095,OFF-BI-10004654,4/15/2017,4/17/2017,First Class
7369,CA-2015-110345,TG-21310,OFF-LA-10001175,3/9/2015,3/11/2015,Second Class
7370,CA-2014-107769,BT-11395,TEC-PH-10001336,10/28/2014,11/1/2014,Standard Class
7371,US-2017-123862,JF-15190,OFF-ST-10000760,1/7/2017,1/9/2017,Second Class
7372,US-2017-123862,JF-15190,OFF-ST-10002301,1/7/2017,1/9/2017,Second Class
7373,US-2017-123862,JF-15190,OFF-SU-10004884,1/7/2017,1/9/2017,Second Class
7374,US-2017-123862,JF-15190,OFF-FA-10003112,1/7/2017,1/9/2017,Second Class
7375,CA-2017-100580,MK-17905,OFF-BI-10000069,8/13/2017,8/20/2017,Standard Class
7376,US-2017-145597,GG-14650,OFF-AR-10001958,11/2/2017,11/5/2017,First Class
7377,CA-2014-132787,MC-18130,OFF-ST-10001321,9/19/2014,9/23/2014,Standard Class
7378,CA-2015-136224,ML-18265,OFF-AR-10003504,5/31/2015,5/31/2015,Same Day
7379,CA-2016-105732,AG-10270,OFF-ST-10000419,9/13/2016,9/18/2016,Standard Class
7380,CA-2016-105732,AG-10270,OFF-LA-10004559,9/13/2016,9/18/2016,Standard Class
7381,CA-2016-105732,AG-10270,TEC-PH-10001644,9/13/2016,9/18/2016,Standard Class
7382,CA-2016-105732,AG-10270,OFF-SU-10004782,9/13/2016,9/18/2016,Standard Class
7383,CA-2016-105732,AG-10270,OFF-PA-10002250,9/13/2016,9/18/2016,Standard Class
7384,CA-2016-105732,AG-10270,OFF-AP-10001394,9/13/2016,9/18/2016,Standard Class
7385,CA-2016-105732,AG-10270,OFF-PA-10001838,9/13/2016,9/18/2016,Standard Class
7386,CA-2016-105732,AG-10270,OFF-ST-10004340,9/13/2016,9/18/2016,Standard Class
7387,CA-2016-105732,AG-10270,FUR-FU-10003664,9/13/2016,9/18/2016,Standard Class
7388,CA-2016-105732,AG-10270,TEC-PH-10004897,9/13/2016,9/18/2016,Standard Class
7389,CA-2017-108035,TT-21070,FUR-CH-10000454,11/29/2017,12/3/2017,Standard Class
7390,CA-2017-108035,TT-21070,FUR-FU-10004017,11/29/2017,12/3/2017,Standard Class
7391,CA-2017-160031,LT-16765,OFF-PA-10000241,12/4/2017,12/7/2017,Second Class
7392,CA-2017-147844,DD-13570,OFF-PA-10003016,5/2/2017,5/6/2017,Standard Class
7393,CA-2017-147844,DD-13570,OFF-AR-10001615,5/2/2017,5/6/2017,Standard Class
7394,CA-2017-147844,DD-13570,OFF-PA-10002713,5/2/2017,5/6/2017,Standard Class
7395,CA-2016-110975,DB-12970,FUR-TA-10002958,12/25/2016,12/30/2016,Standard Class
7396,CA-2016-110975,DB-12970,FUR-CH-10003746,12/25/2016,12/30/2016,Standard Class
7397,CA-2014-141649,DM-12955,OFF-AP-10003217,9/30/2014,9/30/2014,Same Day
7398,CA-2014-124807,ME-17725,OFF-PA-10001526,7/12/2014,7/15/2014,Second Class
7399,CA-2014-124807,ME-17725,TEC-AC-10002857,7/12/2014,7/15/2014,Second Class
7400,CA-2016-110009,TR-21325,FUR-FU-10003039,9/8/2016,9/13/2016,Standard Class
7401,CA-2016-110009,TR-21325,OFF-PA-10002615,9/8/2016,9/13/2016,Standard Class
7402,CA-2017-168172,SH-20395,OFF-SU-10002573,8/6/2017,8/10/2017,Standard Class
7403,CA-2015-100146,CB-12535,FUR-BO-10004015,5/14/2015,5/19/2015,Standard Class
7404,CA-2015-100146,CB-12535,FUR-FU-10001979,5/14/2015,5/19/2015,Standard Class
7405,CA-2015-100146,CB-12535,FUR-CH-10003833,5/14/2015,5/19/2015,Standard Class
7406,CA-2015-100146,CB-12535,FUR-CH-10004495,5/14/2015,5/19/2015,Standard Class
7407,CA-2017-152079,ML-17410,OFF-LA-10001613,1/20/2017,1/21/2017,First Class
7408,CA-2016-129728,JG-15310,FUR-FU-10003247,5/30/2016,6/6/2016,Standard Class
7409,CA-2014-121769,JS-15880,FUR-TA-10004442,4/8/2014,4/12/2014,Standard Class
7410,CA-2014-103058,AG-10270,TEC-AC-10001314,7/23/2014,7/24/2014,First Class
7411,CA-2017-121125,MG-17890,TEC-PH-10001619,5/30/2017,6/3/2017,Standard Class
7412,CA-2017-121125,MG-17890,TEC-AC-10002323,5/30/2017,6/3/2017,Standard Class
7413,CA-2017-121125,MG-17890,FUR-FU-10000820,5/30/2017,6/3/2017,Standard Class
7414,US-2016-114013,SC-20770,FUR-CH-10004287,3/13/2016,3/15/2016,Second Class
7415,US-2016-114013,SC-20770,TEC-AC-10000474,3/13/2016,3/15/2016,Second Class
7416,US-2016-114013,SC-20770,TEC-PH-10001494,3/13/2016,3/15/2016,Second Class
7417,US-2016-114013,SC-20770,OFF-PA-10004996,3/13/2016,3/15/2016,Second Class
7418,US-2016-114013,SC-20770,OFF-BI-10004318,3/13/2016,3/15/2016,Second Class
7419,US-2016-114013,SC-20770,OFF-ST-10002574,3/13/2016,3/15/2016,Second Class
7420,US-2016-114013,SC-20770,OFF-BI-10002353,3/13/2016,3/15/2016,Second Class
7421,US-2016-114013,SC-20770,OFF-ST-10003641,3/13/2016,3/15/2016,Second Class
7422,US-2016-114013,SC-20770,TEC-MA-10001148,3/13/2016,3/15/2016,Second Class
7423,CA-2017-135069,BS-11755,OFF-AP-10000026,4/10/2017,4/14/2017,Standard Class
7424,CA-2017-135069,BS-11755,FUR-FU-10003878,4/10/2017,4/14/2017,Standard Class
7425,CA-2016-101693,LC-17140,FUR-CH-10001146,6/25/2016,6/27/2016,Second Class
7426,CA-2016-101693,LC-17140,FUR-FU-10003919,6/25/2016,6/27/2016,Second Class
7427,US-2014-164763,MH-17440,OFF-BI-10000605,3/17/2014,3/21/2014,Standard Class
7428,US-2014-164763,MH-17440,OFF-BI-10000309,3/17/2014,3/21/2014,Standard Class
7429,US-2014-164763,MH-17440,OFF-PA-10003349,3/17/2014,3/21/2014,Standard Class
7430,US-2014-164763,MH-17440,OFF-PA-10003063,3/17/2014,3/21/2014,Standard Class
7431,US-2014-164763,MH-17440,OFF-AP-10003971,3/17/2014,3/21/2014,Standard Class
7432,CA-2014-161249,RD-19720,OFF-FA-10004838,8/9/2014,8/13/2014,Standard Class
7433,CA-2014-161249,RD-19720,OFF-BI-10001097,8/9/2014,8/13/2014,Standard Class
7434,CA-2015-148180,BP-11095,OFF-BI-10000605,7/26/2015,7/31/2015,Standard Class
7435,CA-2015-148180,BP-11095,OFF-BI-10003314,7/26/2015,7/31/2015,Standard Class
7436,CA-2015-148180,BP-11095,OFF-AR-10002067,7/26/2015,7/31/2015,Standard Class
7437,CA-2014-165568,BF-11020,OFF-BI-10001031,2/15/2014,2/19/2014,Standard Class
7438,CA-2015-145457,CP-12085,FUR-FU-10003832,3/24/2015,3/27/2015,Second Class
7439,US-2017-163657,JL-15235,OFF-BI-10000138,9/2/2017,9/6/2017,Standard Class
7440,US-2017-163657,JL-15235,FUR-TA-10004607,9/2/2017,9/6/2017,Standard Class
7441,CA-2015-120446,JG-15805,OFF-LA-10003148,11/16/2015,11/18/2015,First Class
7442,CA-2014-109932,VP-21760,OFF-PA-10001804,12/9/2014,12/11/2014,First Class
7443,CA-2014-109932,VP-21760,OFF-ST-10000036,12/9/2014,12/11/2014,First Class
7444,CA-2017-127474,RD-19810,OFF-PA-10001166,2/3/2017,2/7/2017,Second Class
7445,CA-2017-127474,RD-19810,OFF-PA-10001033,2/3/2017,2/7/2017,Second Class
7446,CA-2017-127474,RD-19810,FUR-FU-10004597,2/3/2017,2/7/2017,Second Class
7447,CA-2017-127474,RD-19810,OFF-PA-10000418,2/3/2017,2/7/2017,Second Class
7448,CA-2017-115448,MH-18025,FUR-FU-10004090,11/11/2017,11/14/2017,First Class
7449,CA-2017-105669,SJ-20125,OFF-AR-10000390,9/17/2017,9/22/2017,Second Class
7450,CA-2017-105669,SJ-20125,FUR-CH-10003774,9/17/2017,9/22/2017,Second Class
7451,CA-2017-105669,SJ-20125,OFF-BI-10002412,9/17/2017,9/22/2017,Second Class
7452,CA-2017-105669,SJ-20125,TEC-PH-10002415,9/17/2017,9/22/2017,Second Class
7453,CA-2017-134796,FM-14380,TEC-PH-10003505,6/25/2017,7/1/2017,Standard Class
7454,CA-2016-137743,KH-16360,OFF-LA-10003663,7/30/2016,8/4/2016,Standard Class
7455,CA-2016-137743,KH-16360,OFF-ST-10001780,7/30/2016,8/4/2016,Standard Class
7456,CA-2015-137974,LL-16840,TEC-PH-10002033,4/16/2015,4/18/2015,First Class
7457,CA-2015-137974,LL-16840,OFF-BI-10001036,4/16/2015,4/18/2015,First Class
7458,CA-2015-137974,LL-16840,FUR-FU-10001468,4/16/2015,4/18/2015,First Class
7459,CA-2015-137974,LL-16840,FUR-BO-10001519,4/16/2015,4/18/2015,First Class
7460,US-2015-136987,AR-10540,TEC-CO-10001943,4/11/2015,4/14/2015,Second Class
7461,US-2015-136987,AR-10540,OFF-PA-10003127,4/11/2015,4/14/2015,Second Class
7462,CA-2015-138485,NP-18670,TEC-AC-10002076,2/27/2015,3/1/2015,Second Class
7463,CA-2016-103709,LP-17095,OFF-AR-10003338,9/8/2016,9/15/2016,Standard Class
7464,CA-2016-103709,LP-17095,OFF-PA-10004610,9/8/2016,9/15/2016,Standard Class
7465,CA-2016-103709,LP-17095,OFF-ST-10001272,9/8/2016,9/15/2016,Standard Class
7466,CA-2016-138282,AH-10690,OFF-AP-10001366,5/19/2016,5/23/2016,Standard Class
7467,CA-2017-148985,TB-21190,FUR-FU-10001424,11/11/2017,11/15/2017,Second Class
7468,CA-2014-138100,AA-10315,OFF-PA-10000349,9/15/2014,9/20/2014,Standard Class
7469,CA-2014-138100,AA-10315,FUR-FU-10002456,9/15/2014,9/20/2014,Standard Class
7470,CA-2015-100734,AC-10615,OFF-BI-10002609,9/15/2015,9/20/2015,Standard Class
7471,CA-2015-100734,AC-10615,OFF-ST-10001522,9/15/2015,9/20/2015,Standard Class
7472,CA-2016-139997,EM-14140,TEC-CO-10000971,7/1/2016,7/3/2016,First Class
7473,CA-2016-109652,QJ-19255,OFF-AR-10000034,4/10/2016,4/15/2016,Standard Class
7474,CA-2014-167199,ME-17320,FUR-CH-10004063,1/6/2014,1/10/2014,Standard Class
7475,CA-2014-167199,ME-17320,OFF-BI-10004632,1/6/2014,1/10/2014,Standard Class
7476,CA-2014-167199,ME-17320,OFF-AR-10001662,1/6/2014,1/10/2014,Standard Class
7477,CA-2014-167199,ME-17320,TEC-PH-10004977,1/6/2014,1/10/2014,Standard Class
7478,CA-2014-167199,ME-17320,TEC-PH-10004539,1/6/2014,1/10/2014,Standard Class
7479,CA-2014-167199,ME-17320,OFF-FA-10001883,1/6/2014,1/10/2014,Standard Class
7480,CA-2014-167199,ME-17320,OFF-PA-10000955,1/6/2014,1/10/2014,Standard Class
7481,CA-2016-124583,LB-16795,OFF-EN-10002500,9/1/2016,9/3/2016,Second Class
7482,CA-2014-113964,JP-16135,OFF-BI-10004654,9/23/2014,9/30/2014,Standard Class
7483,CA-2014-129938,EB-13705,FUR-CH-10003774,12/15/2014,12/17/2014,Second Class
7484,CA-2017-135111,CS-12400,OFF-AR-10004707,12/28/2017,1/2/2018,Standard Class
7485,CA-2017-135111,CS-12400,OFF-BI-10004040,12/28/2017,1/2/2018,Standard Class
7486,US-2015-134558,PM-19135,OFF-PA-10001184,12/19/2015,12/24/2015,Second Class
7487,US-2015-134558,PM-19135,TEC-AC-10004145,12/19/2015,12/24/2015,Second Class
